Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Jorma_Huhtala	1	1
Mark_Mishkin	1	Warren_Beatty	2
Mark_Mishkin	1	Warren_Beatty	2
Mark_Mishkin	1	Warren_Beatty	2
Kelly_Clarkson	1	Jim_Piper	1
Kelly_Clarkson	1	Jim_Piper	1
Kelly_Clarkson	1	Jim_Piper	1
Henrique_Meirelles	1	Teri_ORourke	1
Henrique_Meirelles	1	Teri_ORourke	1
Henrique_Meirelles	1	Teri_ORourke	1
Jonathan_Karsh	1	Taku_Yamasaki	1
Jonathan_Karsh	1	Taku_Yamasaki	1
Jonathan_Karsh	1	Taku_Yamasaki	1
Juljia_Vysotskij	1	Ronald_Brower	1
Juljia_Vysotskij	1	Ronald_Brower	1
Juljia_Vysotskij	1	Ronald_Brower	1
Horacio_de_Jesus_Montoya	1	Peri_Gilpin	1
Horacio_de_Jesus_Montoya	1	Peri_Gilpin	1
Horacio_de_Jesus_Montoya	1	Peri_Gilpin	1
Hana_Makhmalbaf	1	Randy_Johnson	1
Hana_Makhmalbaf	1	Randy_Johnson	1
Hana_Makhmalbaf	1	Randy_Johnson	1
Zavad_Zarif	1	Lina_Krasnoroutskaya	1
Zavad_Zarif	1	Lina_Krasnoroutskaya	2
Zavad_Zarif	1	Lina_Krasnoroutskaya	2
Ashraf_Alasmar	1	Steve_Allee	1
Ashraf_Alasmar	1	Steve_Allee	1
Ashraf_Alasmar	1	Steve_Allee	1
Mauro_Viza	1	Richard_Langille	1
Mauro_Viza	1	Richard_Langille	1
Mauro_Viza	1	Richard_Langille	1
Frank_Beamer	1	Sue_Slavec	1
Frank_Beamer	1	Sue_Slavec	1
Frank_Beamer	1	Sue_Slavec	1
Nicole_Kidman	19	Rupert_Murdoch	2
Nicole_Kidman	12	Rupert_Murdoch	1
Nicole_Kidman	17	Rupert_Murdoch	1
Hermes_Gamonal	1	Tim_Allen	3
Hermes_Gamonal	1	Tim_Allen	1
Hermes_Gamonal	1	Tim_Allen	3
Mike_Helton	1	Nathalie_Gagnon	1
Mike_Helton	2	Nathalie_Gagnon	1
Mike_Helton	2	Nathalie_Gagnon	1
Oswald_Gruebel	1	Kelly_Leigh	1
Oswald_Gruebel	1	Kelly_Leigh	1
Oswald_Gruebel	1	Kelly_Leigh	1
Jonathan_Byrd	1	Sigourney_Weaver	1
Jonathan_Byrd	1	Sigourney_Weaver	1
Jonathan_Byrd	1	Sigourney_Weaver	1
Jose_Santos	1	Anthony_Ervin	1
Jose_Santos	1	Anthony_Ervin	1
Jose_Santos	1	Anthony_Ervin	1
Markus_Beyer	1	Pat_Summerall	1
Markus_Beyer	1	Pat_Summerall	1
Markus_Beyer	1	Pat_Summerall	1
Larry_Eustachy	1	Jeff_Weaver	1
Larry_Eustachy	1	Jeff_Weaver	1
Larry_Eustachy	1	Jeff_Weaver	1
Gaston_Gaudio	1	Chris_Pronger	1
Gaston_Gaudio	1	Chris_Pronger	1
Gaston_Gaudio	1	Chris_Pronger	1
Elizabeth_Regan	1	Rogelio_Ramos	1
Elizabeth_Regan	1	Rogelio_Ramos	1
Elizabeth_Regan	1	Rogelio_Ramos	1
Peter_Struck	3	Dwain_Kyles	1
Peter_Struck	5	Dwain_Kyles	1
Peter_Struck	4	Dwain_Kyles	1
Eric_Dubin	1	Peter_Hollingworth	1
Eric_Dubin	1	Peter_Hollingworth	1
Eric_Dubin	1	Peter_Hollingworth	1
Jean-Patrick_Nazon	1	Steven_Craig	1
Jean-Patrick_Nazon	1	Steven_Craig	1
Jean-Patrick_Nazon	1	Steven_Craig	1
Donald_Fehr	1	Peter_Bacanovic	1
Donald_Fehr	3	Peter_Bacanovic	2
Donald_Fehr	2	Peter_Bacanovic	2
Barbara_Esbin	1	Cecilia_Cheung	1
Barbara_Esbin	1	Cecilia_Cheung	1
Barbara_Esbin	1	Cecilia_Cheung	1
Lindy_Ruff	1	Ashlea_Talbot	1
Lindy_Ruff	1	Ashlea_Talbot	1
Lindy_Ruff	1	Ashlea_Talbot	1
Candace_Sutton	1	Amanda_Bynes	3
Candace_Sutton	1	Amanda_Bynes	4
Candace_Sutton	1	Amanda_Bynes	3
Lonnie_Donegan	1	Kit_Bond	1
Lonnie_Donegan	1	Kit_Bond	1
Lonnie_Donegan	1	Kit_Bond	1
Joe_Carnahan	1	Khader_Rashid_Rahim	1
Joe_Carnahan	1	Khader_Rashid_Rahim	1
Joe_Carnahan	1	Khader_Rashid_Rahim	1
Karen_Mok	1	Gabriel_Hughes	1
Karen_Mok	2	Gabriel_Hughes	1
Karen_Mok	2	Gabriel_Hughes	1
Samantha_Daniels	1	Antanas_Valionis	1
Samantha_Daniels	1	Antanas_Valionis	1
Samantha_Daniels	1	Antanas_Valionis	1
Tiago_Splitter	1	Jose_Canseco_Sr	1
Tiago_Splitter	1	Jose_Canseco_Sr	1
Tiago_Splitter	1	Jose_Canseco_Sr	1
Gerry_Adams	8	Al_Leiter	1
Gerry_Adams	8	Al_Leiter	1
Gerry_Adams	2	Al_Leiter	1
Gil_de_Ferran	4	Johnny_Tapia	1
Gil_de_Ferran	5	Johnny_Tapia	2
Gil_de_Ferran	1	Johnny_Tapia	2
Sedigh_Barmak	1	Tommy_Lewis	1
Sedigh_Barmak	1	Tommy_Lewis	1
Sedigh_Barmak	1	Tommy_Lewis	1
Richard_Daley	1	Phil_Vassar	1
Richard_Daley	1	Phil_Vassar	1
Richard_Daley	1	Phil_Vassar	1
Alan_Ball	2	Mark_Polansky	1
Alan_Ball	1	Mark_Polansky	1
Alan_Ball	2	Mark_Polansky	1
Vecdi_Gonul	1	Brenda_van_Dam	1
Vecdi_Gonul	1	Brenda_van_Dam	1
Vecdi_Gonul	1	Brenda_van_Dam	1
Sourav_Ganguly	2	Jennifer_Garner	5
Sourav_Ganguly	2	Jennifer_Garner	9
Sourav_Ganguly	2	Jennifer_Garner	10
Jorge_Marquez-Ruarte	1	Theresa_Gattung	1
Jorge_Marquez-Ruarte	1	Theresa_Gattung	1
Jorge_Marquez-Ruarte	1	Theresa_Gattung	1
Estella_Warren	1	Lindsay_Lohan	1
Estella_Warren	1	Lindsay_Lohan	1
Estella_Warren	1	Lindsay_Lohan	1
Mike_Weir	1	Kelly_Osbourne	1
Mike_Weir	2	Kelly_Osbourne	1
Mike_Weir	3	Kelly_Osbourne	1
Henry_Castellanos	1	Ludivine_Sagnier	5
Henry_Castellanos	1	Ludivine_Sagnier	1
Henry_Castellanos	1	Ludivine_Sagnier	1
Joe_Mendes	1	Kaspar_Villiger	1
Joe_Mendes	1	Kaspar_Villiger	1
Joe_Mendes	1	Kaspar_Villiger	1
Billy_Donovan	1	Tim_Jones	1
Billy_Donovan	1	Tim_Jones	1
Billy_Donovan	1	Tim_Jones	1
Simon_Yam	1	John_Scarlett	1
Simon_Yam	1	John_Scarlett	1
Simon_Yam	1	John_Scarlett	1
Tung_Chee-hwa	5	Mickey_Rooney	1
Tung_Chee-hwa	4	Mickey_Rooney	1
Tung_Chee-hwa	5	Mickey_Rooney	1
Aram_Adler	1	Jay_Rasulo	2
Aram_Adler	1	Jay_Rasulo	2
Aram_Adler	1	Jay_Rasulo	1
Paul_Brandt	1	Brett_Perry	1
Paul_Brandt	1	Brett_Perry	1
Paul_Brandt	1	Brett_Perry	1
Wally_Szczerbiak	1	Carlton_Dotson	1
Wally_Szczerbiak	1	Carlton_Dotson	1
Wally_Szczerbiak	1	Carlton_Dotson	1
Aby_Har-Even	1	Jan_van_Breda_Kolff	1
Aby_Har-Even	1	Jan_van_Breda_Kolff	1
Aby_Har-Even	1	Jan_van_Breda_Kolff	1
Thomas_Watjen	1	Kieran_Prendergast	2
Thomas_Watjen	1	Kieran_Prendergast	2
Thomas_Watjen	1	Kieran_Prendergast	2
Lee_Ann_Terlaji	1	Richard_Hamilton	1
Lee_Ann_Terlaji	1	Richard_Hamilton	1
Lee_Ann_Terlaji	1	Richard_Hamilton	1
Bertrand_Delanoe	1	Suzanne_Somers	1
Bertrand_Delanoe	1	Suzanne_Somers	1
Bertrand_Delanoe	1	Suzanne_Somers	1
Curtis_Rodriguez	1	Fabian_Vargas	1
Curtis_Rodriguez	1	Fabian_Vargas	1
Curtis_Rodriguez	1	Fabian_Vargas	1
Jackie_Chan	13	Mickey_Sherman	1
Jackie_Chan	2	Mickey_Sherman	1
Jackie_Chan	6	Mickey_Sherman	1
Greg_Rusedski	2	Steve_Shiver	1
Greg_Rusedski	4	Steve_Shiver	1
Greg_Rusedski	2	Steve_Shiver	1
Jason_Jennings	1	Armando_Calderon_Sol	1
Jason_Jennings	1	Armando_Calderon_Sol	1
Jason_Jennings	2	Armando_Calderon_Sol	1
Anibal_Ibarra	3	Dean_Sheremet	1
Anibal_Ibarra	2	Dean_Sheremet	1
Anibal_Ibarra	2	Dean_Sheremet	1
Lino_Oviedo	1	Ruth_Christofferson	1
Lino_Oviedo	2	Ruth_Christofferson	1
Lino_Oviedo	1	Ruth_Christofferson	1
Linda_Mason	1	Robert_Marshall	1
Linda_Mason	1	Robert_Marshall	1
Linda_Mason	1	Robert_Marshall	1
Anthony_Ervin	1	Sean_Patrick_Thomas	1
Anthony_Ervin	1	Sean_Patrick_Thomas	1
Anthony_Ervin	1	Sean_Patrick_Thomas	1
Dennis_Erickson	2	William_Hochul	2
Dennis_Erickson	2	William_Hochul	1
Dennis_Erickson	2	William_Hochul	2
Ed_Wade	1	Mark_Sacco	1
Ed_Wade	1	Mark_Sacco	1
Ed_Wade	1	Mark_Sacco	1
Ed_Case	1	Placido_Domingo	1
Ed_Case	1	Placido_Domingo	1
Ed_Case	1	Placido_Domingo	2
Dave_Williams	1	Jan_Pronk	1
Dave_Williams	1	Jan_Pronk	1
Dave_Williams	1	Jan_Pronk	1
Kobe_Bryant	3	Carol_Carmody	1
Kobe_Bryant	1	Carol_Carmody	1
Kobe_Bryant	3	Carol_Carmody	1
Carlos_Queiroz	1	Talisa_Bratt	1
Carlos_Queiroz	1	Talisa_Bratt	1
Carlos_Queiroz	1	Talisa_Bratt	1
Richard_Hellfant	1	Alexandra_Rozovskaya	1
Richard_Hellfant	1	Alexandra_Rozovskaya	1
Richard_Hellfant	1	Alexandra_Rozovskaya	1
Tina_Brown	1	Tom_Smothers	1
Tina_Brown	1	Tom_Smothers	1
Tina_Brown	1	Tom_Smothers	1
Vladimir_Golovlyov	1	Jean-Rene_Fourtou	1
Vladimir_Golovlyov	1	Jean-Rene_Fourtou	1
Vladimir_Golovlyov	1	Jean-Rene_Fourtou	1
Asif_Ali_Zardari	1	Jaqueline_Godoy	1
Asif_Ali_Zardari	1	Jaqueline_Godoy	1
Asif_Ali_Zardari	1	Jaqueline_Godoy	1
Eddie_Lewis	1	Jake_Plummer	1
Eddie_Lewis	1	Jake_Plummer	1
Eddie_Lewis	1	Jake_Plummer	1
Eileen_Coparropa	2	Kaisser_Bazan	1
Eileen_Coparropa	1	Kaisser_Bazan	1
Eileen_Coparropa	1	Kaisser_Bazan	1
Jan_Ullrich	1	Garry_Kasparov	1
Jan_Ullrich	5	Garry_Kasparov	2
Jan_Ullrich	4	Garry_Kasparov	2
Janez_Drnovsek	1	Darla_Moore	1
Janez_Drnovsek	1	Darla_Moore	1
Janez_Drnovsek	1	Darla_Moore	1
Lois_Smart	1	Zumrati_Juma	1
Lois_Smart	1	Zumrati_Juma	1
Lois_Smart	1	Zumrati_Juma	1
Ana_Sebastiao	1	Frank_Taylor	1
Ana_Sebastiao	1	Frank_Taylor	1
Ana_Sebastiao	1	Frank_Taylor	1
Alexander_Losyukov	2	Paul_Greengrass	1
Alexander_Losyukov	4	Paul_Greengrass	1
Alexander_Losyukov	4	Paul_Greengrass	1
Colin_Powell	125	Mary_Zorn	1
Colin_Powell	113	Mary_Zorn	1
Colin_Powell	6	Mary_Zorn	1
Festus_Mogae	1	Penelope_Taylor	1
Festus_Mogae	1	Penelope_Taylor	1
Festus_Mogae	1	Penelope_Taylor	1
Brenda_Wilson	1	Michael_Goldrich	1
Brenda_Wilson	1	Michael_Goldrich	1
Brenda_Wilson	1	Michael_Goldrich	1
Jeff_Dederian	1	Mario_Kreutzberger	2
Jeff_Dederian	1	Mario_Kreutzberger	2
Jeff_Dederian	1	Mario_Kreutzberger	1
Andres_Pastrana	1	Stephen_Joseph	1
Andres_Pastrana	1	Stephen_Joseph	1
Andres_Pastrana	1	Stephen_Joseph	1
Donna_Ralston	1	Brian_Scalabrine	1
Donna_Ralston	1	Brian_Scalabrine	1
Donna_Ralston	1	Brian_Scalabrine	1
Chris_Terry	1	William_Pryor_Jr	1
Chris_Terry	1	William_Pryor_Jr	1
Chris_Terry	1	William_Pryor_Jr	1
Benito_Santiago	1	Yusuf_Misbac	1
Benito_Santiago	1	Yusuf_Misbac	1
Benito_Santiago	1	Yusuf_Misbac	1
Francesco_Totti	1	Ridley_Scott	1
Francesco_Totti	1	Ridley_Scott	1
Francesco_Totti	1	Ridley_Scott	1
Momcilo_Perisic	1	Lachlan_Murdoch	1
Momcilo_Perisic	1	Lachlan_Murdoch	1
Momcilo_Perisic	1	Lachlan_Murdoch	1
Peter_Fisher	1	Bob_Sulkin	1
Peter_Fisher	1	Bob_Sulkin	1
Peter_Fisher	1	Bob_Sulkin	1
Recep_Tayyip_Erdogan	14	Thomas_Franklin	1
Recep_Tayyip_Erdogan	28	Thomas_Franklin	1
Recep_Tayyip_Erdogan	17	Thomas_Franklin	1
Hung_Wan-ting	1	Rodolfo_Abalos	1
Hung_Wan-ting	1	Rodolfo_Abalos	1
Hung_Wan-ting	1	Rodolfo_Abalos	1
Eddie_Sutton	1	Ashanti	2
Eddie_Sutton	1	Ashanti	2
Eddie_Sutton	1	Ashanti	1
Greg_Kinsey	1	Marcelo_Bielsa	1
Greg_Kinsey	1	Marcelo_Bielsa	1
Greg_Kinsey	1	Marcelo_Bielsa	1
Carlos_Quintanilla_Schmidt	2	Fujio_Mitarai	1
Carlos_Quintanilla_Schmidt	1	Fujio_Mitarai	1
Carlos_Quintanilla_Schmidt	1	Fujio_Mitarai	1
Andrew_Cuomo	1	Chris_Kolanas	1
Andrew_Cuomo	2	Chris_Kolanas	1
Andrew_Cuomo	2	Chris_Kolanas	1
Mo_Elleithee	1	Martin_McCauley	2
Mo_Elleithee	1	Martin_McCauley	2
Mo_Elleithee	1	Martin_McCauley	1
Inam-ul-Haq	1	Billy_Rork	1
Inam-ul-Haq	2	Billy_Rork	1
Inam-ul-Haq	1	Billy_Rork	1
Jerry_Regier	3	Charles_Mathews	2
Jerry_Regier	1	Charles_Mathews	1
Jerry_Regier	3	Charles_Mathews	2
Stephan_Eberharter	1	Thomas_Kelly	1
Stephan_Eberharter	1	Thomas_Kelly	1
Stephan_Eberharter	1	Thomas_Kelly	1
Joseph_Fiennes	1	Jeff_George	1
Joseph_Fiennes	1	Jeff_George	1
Joseph_Fiennes	1	Jeff_George	1
Joe_Dicaro	1	Chris_Bell	1
Joe_Dicaro	1	Chris_Bell	2
Joe_Dicaro	1	Chris_Bell	1
Joe_Glover	1	Robert_Fico	2
Joe_Glover	1	Robert_Fico	1
Joe_Glover	1	Robert_Fico	1
Max_Mayfield	1	Amanda_Beard	1
Max_Mayfield	1	Amanda_Beard	1
Max_Mayfield	1	Amanda_Beard	1
Jonathan_Tiomkin	1	Paul_Tracy	1
Jonathan_Tiomkin	1	Paul_Tracy	1
Jonathan_Tiomkin	1	Paul_Tracy	1
Frank_Cassell	2	Vanessa_Williams	3
Frank_Cassell	3	Vanessa_Williams	2
Frank_Cassell	3	Vanessa_Williams	1
Armando_Calderon_Sol	1	Ashley_Postell	1
Armando_Calderon_Sol	1	Ashley_Postell	1
Armando_Calderon_Sol	1	Ashley_Postell	1
Pham_Thi_Mai_Phuong	1	Mike_Scioscia	1
Pham_Thi_Mai_Phuong	1	Mike_Scioscia	2
Pham_Thi_Mai_Phuong	1	Mike_Scioscia	1
Janice_Goldfinger	1	Tom_OBrien	1
Janice_Goldfinger	1	Tom_OBrien	1
Janice_Goldfinger	1	Tom_OBrien	1
Walt_Harris	1	Denzel_Washington	4
Walt_Harris	1	Denzel_Washington	2
Walt_Harris	1	Denzel_Washington	5
Matthew_Broderick	2	Rogerio_Romero	1
Matthew_Broderick	1	Rogerio_Romero	1
Matthew_Broderick	3	Rogerio_Romero	2
Jan_Paul_Miller	1	King_Abdullah_II	4
Jan_Paul_Miller	1	King_Abdullah_II	2
Jan_Paul_Miller	1	King_Abdullah_II	5
Daniel_Coats	1	Cha_Yung-gu	1
Daniel_Coats	1	Cha_Yung-gu	1
Daniel_Coats	1	Cha_Yung-gu	1
Andy_Hebb	2	Eric_Hinske	2
Andy_Hebb	2	Eric_Hinske	1
Andy_Hebb	2	Eric_Hinske	2
Carolina_Kluft	2	Khader_Rashid_Rahim	1
Carolina_Kluft	3	Khader_Rashid_Rahim	1
Carolina_Kluft	3	Khader_Rashid_Rahim	1
John_McCallum	2	Jean-David_Levitte	7
John_McCallum	2	Jean-David_Levitte	1
John_McCallum	2	Jean-David_Levitte	5
Seth_Gorney	1	Dave_McNealey	1
Seth_Gorney	1	Dave_McNealey	1
Seth_Gorney	1	Dave_McNealey	1
Jose_Lina	1	Roberto_Canessa	1
Jose_Lina	1	Roberto_Canessa	1
Jose_Lina	1	Roberto_Canessa	1
Sheldon_Silver	1	Susan_Sarandon	1
Sheldon_Silver	1	Susan_Sarandon	6
Sheldon_Silver	1	Susan_Sarandon	3
Oliver_Stone	1	Elgin_Baylor	1
Oliver_Stone	1	Elgin_Baylor	1
Oliver_Stone	1	Elgin_Baylor	1
Lyle_Vanclief	1	Ranil_Wickremasinghe	1
Lyle_Vanclief	1	Ranil_Wickremasinghe	2
Lyle_Vanclief	1	Ranil_Wickremasinghe	3
Bill_Stein	1	Laura_Bozzo	1
Bill_Stein	1	Laura_Bozzo	1
Bill_Stein	1	Laura_Bozzo	1
Steve_Stirling	1	Alecos_Markides	1
Steve_Stirling	1	Alecos_Markides	1
Steve_Stirling	1	Alecos_Markides	1
Vicki_Zhao_Wei	2	Sam_Bith	1
Vicki_Zhao_Wei	2	Sam_Bith	3
Vicki_Zhao_Wei	2	Sam_Bith	3
Roger_Mahony	1	Wang_Hailan	1
Roger_Mahony	1	Wang_Hailan	1
Roger_Mahony	1	Wang_Hailan	1
Romain_Duris	1	Hermogenes_Ebdane_Jr	1
Romain_Duris	1	Hermogenes_Ebdane_Jr	1
Romain_Duris	1	Hermogenes_Ebdane_Jr	1
Lou_Ye	1	Thomas_Van_Essen	1
Lou_Ye	1	Thomas_Van_Essen	1
Lou_Ye	1	Thomas_Van_Essen	1
Nia_Vardalos	2	Jose_Canseco	3
Nia_Vardalos	2	Jose_Canseco	1
Nia_Vardalos	4	Jose_Canseco	1
Kirk_Ferentz	2	Casey_Mears	1
Kirk_Ferentz	2	Casey_Mears	1
Kirk_Ferentz	2	Casey_Mears	1
Richard_Sambrook	2	Loretta_Lynn_Harper	1
Richard_Sambrook	2	Loretta_Lynn_Harper	1
Richard_Sambrook	2	Loretta_Lynn_Harper	1
Qais_al-Kazali	1	Yevgeny_Kafelnikov	2
Qais_al-Kazali	1	Yevgeny_Kafelnikov	2
Qais_al-Kazali	1	Yevgeny_Kafelnikov	4
Leonardo_Del_Vecchio	1	Cathy_Chisholm	1
Leonardo_Del_Vecchio	1	Cathy_Chisholm	1
Leonardo_Del_Vecchio	1	Cathy_Chisholm	1
LK_Advani	2	Mariah_Carey	5
LK_Advani	2	Mariah_Carey	5
LK_Advani	3	Mariah_Carey	5
Cha_Yung-gu	1	Gary_Bauer	1
Cha_Yung-gu	1	Gary_Bauer	1
Cha_Yung-gu	1	Gary_Bauer	1
Ben_Howland	2	Martin_Hoellwarth	1
Ben_Howland	2	Martin_Hoellwarth	2
Ben_Howland	4	Martin_Hoellwarth	2
Lionel_Chalmers	1	Olene_Walker	1
Lionel_Chalmers	1	Olene_Walker	1
Lionel_Chalmers	1	Olene_Walker	1
Jeff_George	1	Adam_Freier	1
Jeff_George	1	Adam_Freier	1
Jeff_George	1	Adam_Freier	1
Chen_Shui-bian	2	Glen_DaSilva	1
Chen_Shui-bian	1	Glen_DaSilva	1
Chen_Shui-bian	4	Glen_DaSilva	1
James_Baker	1	Momcilo_Perisic	1
James_Baker	1	Momcilo_Perisic	1
James_Baker	1	Momcilo_Perisic	1
Norodom_Chakrapong	1	Hans_Blix	5
Norodom_Chakrapong	1	Hans_Blix	25
Norodom_Chakrapong	1	Hans_Blix	13
Judd_Davies	1	Rich_Gannon	2
Judd_Davies	1	Rich_Gannon	1
Judd_Davies	1	Rich_Gannon	1
Rand_Miller	1	Rod_Thorn	1
Rand_Miller	1	Rod_Thorn	1
Rand_Miller	1	Rod_Thorn	1
Claire_Danes	1	Gonzalo_Sanchez_de_Lozada	11
Claire_Danes	2	Gonzalo_Sanchez_de_Lozada	2
Claire_Danes	2	Gonzalo_Sanchez_de_Lozada	1
Hassan_Wirajuda	2	Steve_Rush	1
Hassan_Wirajuda	2	Steve_Rush	1
Hassan_Wirajuda	1	Steve_Rush	1
Jimmy_Kimmel	1	Muhammad_Saeed_al-Sahhaf	4
Jimmy_Kimmel	1	Muhammad_Saeed_al-Sahhaf	3
Jimmy_Kimmel	2	Muhammad_Saeed_al-Sahhaf	1
Hamad_Bin_Isa_al-Khalifa	1	Diana_Krall	5
Hamad_Bin_Isa_al-Khalifa	1	Diana_Krall	4
Hamad_Bin_Isa_al-Khalifa	1	Diana_Krall	5
Yoelbi_Quesada	1	Danny_Avalon	1
Yoelbi_Quesada	1	Danny_Avalon	1
Yoelbi_Quesada	1	Danny_Avalon	1
Roberto_Robaina	1	Charles_Moose	10
Roberto_Robaina	1	Charles_Moose	9
Roberto_Robaina	1	Charles_Moose	12
Ataollah_Mohajerani	1	Cristian_Barros	1
Ataollah_Mohajerani	1	Cristian_Barros	1
Ataollah_Mohajerani	1	Cristian_Barros	1
Aaron_Tippin	1	Natasa_Micic	1
Aaron_Tippin	1	Natasa_Micic	1
Aaron_Tippin	1	Natasa_Micic	1
Alvaro_Noboa	1	Ali_Naimi	8
Alvaro_Noboa	2	Ali_Naimi	3
Alvaro_Noboa	1	Ali_Naimi	3
Darren_Campel	1	Andrew_Bunner	2
Darren_Campel	1	Andrew_Bunner	1
Darren_Campel	1	Andrew_Bunner	2
Steven_Craig	1	Christine_Ebersole	1
Steven_Craig	1	Christine_Ebersole	1
Steven_Craig	1	Christine_Ebersole	2
Stuart_Townsend	1	Francisco_Santos	1
Stuart_Townsend	1	Francisco_Santos	1
Stuart_Townsend	1	Francisco_Santos	1
Sonia_Gandhi	3	Blythe_Hartley	1
Sonia_Gandhi	4	Blythe_Hartley	2
Sonia_Gandhi	2	Blythe_Hartley	1
Dennis_Archer	1	William_Perry	1
Dennis_Archer	1	William_Perry	1
Dennis_Archer	1	William_Perry	1
Kamal_Kharrazi	3	Wayne_Ferreira	2
Kamal_Kharrazi	2	Wayne_Ferreira	5
Kamal_Kharrazi	1	Wayne_Ferreira	5
Richard_Krajicek	1	Svetislav_Pesic	1
Richard_Krajicek	1	Svetislav_Pesic	1
Richard_Krajicek	1	Svetislav_Pesic	1
Kwon_Young-gil	1	Robin_Tunney	1
Kwon_Young-gil	1	Robin_Tunney	1
Kwon_Young-gil	1	Robin_Tunney	1
James_Layug	1	Terry_Lynn_Barton	1
James_Layug	1	Terry_Lynn_Barton	1
James_Layug	1	Terry_Lynn_Barton	1
Jim_Taylor	1	Owen_Nolan	1
Jim_Taylor	1	Owen_Nolan	1
Jim_Taylor	1	Owen_Nolan	1
Steve_Blankenship	1	John_Madden	1
Steve_Blankenship	1	John_Madden	1
Steve_Blankenship	1	John_Madden	1
Desiree_Lemosi	2	Charles_Moose	11
Desiree_Lemosi	2	Charles_Moose	4
Desiree_Lemosi	2	Charles_Moose	6
Kostya_Tszyu	1	Supachai_Panitchpakdi	1
Kostya_Tszyu	1	Supachai_Panitchpakdi	1
Kostya_Tszyu	1	Supachai_Panitchpakdi	1
Thomas_Van_Essen	1	Angelina_Jolie	3
Thomas_Van_Essen	1	Angelina_Jolie	18
Thomas_Van_Essen	1	Angelina_Jolie	2
Herbie_Hancock	1	Mike_Easley	1
Herbie_Hancock	1	Mike_Easley	1
Herbie_Hancock	1	Mike_Easley	1
Raaf_Schefter	1	James_Coburn	1
Raaf_Schefter	1	James_Coburn	1
Raaf_Schefter	1	James_Coburn	1
Craig_Doblin	1	Constance_Marie	1
Craig_Doblin	1	Constance_Marie	2
Craig_Doblin	1	Constance_Marie	1
Steven_Briggs	1	Dennis_Franchione	1
Steven_Briggs	1	Dennis_Franchione	1
Steven_Briggs	1	Dennis_Franchione	1
Anthony_Pisciotti	1	Denzel_Washington	3
Anthony_Pisciotti	1	Denzel_Washington	4
Anthony_Pisciotti	1	Denzel_Washington	5
Hector_Babenco	1	Stefanie_De_Roux	1
Hector_Babenco	2	Stefanie_De_Roux	1
Hector_Babenco	3	Stefanie_De_Roux	1
Joel_Gallen	1	Lois_Smart	1
Joel_Gallen	1	Lois_Smart	1
Joel_Gallen	1	Lois_Smart	1
Cuba_Gooding_Jr	1	Ajit_Agarkar	1
Cuba_Gooding_Jr	1	Ajit_Agarkar	1
Cuba_Gooding_Jr	1	Ajit_Agarkar	1
Danny_Avalon	1	Bill_Callahan	1
Danny_Avalon	1	Bill_Callahan	2
Danny_Avalon	1	Bill_Callahan	2
Bob_Taft	1	Abdel_Madi_Shabneh	1
Bob_Taft	1	Abdel_Madi_Shabneh	1
Bob_Taft	1	Abdel_Madi_Shabneh	1
Horacio_Julio_Pina	1	Nicolas_Macrozonaris	1
Horacio_Julio_Pina	1	Nicolas_Macrozonaris	1
Horacio_Julio_Pina	1	Nicolas_Macrozonaris	1
James_Meeks	1	Nicolas_Latorre	1
James_Meeks	1	Nicolas_Latorre	1
James_Meeks	1	Nicolas_Latorre	1
Juliette_Lewis	1	David_Trimble	5
Juliette_Lewis	1	David_Trimble	5
Juliette_Lewis	1	David_Trimble	3
Frank_Shea	1	Kurt_Schottenheimer	1
Frank_Shea	1	Kurt_Schottenheimer	1
Frank_Shea	1	Kurt_Schottenheimer	1
Wendy_Kennedy	1	Mark_Komara	1
Wendy_Kennedy	1	Mark_Komara	1
Wendy_Kennedy	1	Mark_Komara	1
Jan_Petersen	1	Wycliffe_Grousbeck	1
Jan_Petersen	1	Wycliffe_Grousbeck	1
Jan_Petersen	1	Wycliffe_Grousbeck	1
Stacey_Yamaguchi	1	Mayumi_Moriyama	1
Stacey_Yamaguchi	1	Mayumi_Moriyama	1
Stacey_Yamaguchi	1	Mayumi_Moriyama	1
Danny_Morgan	1	Meghann_Shaughnessy	1
Danny_Morgan	1	Meghann_Shaughnessy	2
Danny_Morgan	1	Meghann_Shaughnessy	1
Charles_Cope	1	Alain_Cervantes	1
Charles_Cope	1	Alain_Cervantes	1
Charles_Cope	1	Alain_Cervantes	1
David_Nalbandian	14	Evo_Morales	1
David_Nalbandian	12	Evo_Morales	1
David_Nalbandian	1	Evo_Morales	1
Hubert_Green	1	Jan_Bjoerklund	1
Hubert_Green	1	Jan_Bjoerklund	1
Hubert_Green	1	Jan_Bjoerklund	1
John_Malkovich	1	Eric_Taino	1
John_Malkovich	2	Eric_Taino	1
John_Malkovich	2	Eric_Taino	1
Tonya_Payne	1	Leonardo_DiCaprio	4
Tonya_Payne	1	Leonardo_DiCaprio	4
Tonya_Payne	1	Leonardo_DiCaprio	5
Jason_Campbell	1	Fred_Swan	1
Jason_Campbell	1	Fred_Swan	1
Jason_Campbell	1	Fred_Swan	1
Filippo_Volandri	1	Bridget_Fonda	3
Filippo_Volandri	1	Bridget_Fonda	2
Filippo_Volandri	1	Bridget_Fonda	3
Michael_Shelby	1	Viola_Davis	1
